2025-11-24 10:15:35.207 INFO  [main @coroutine#1] jp.assasans.protanki.server.Main - Hello, 世界!
2025-11-24 10:15:36.260 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group barda...
2025-11-24 10:15:36.264 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_barda@SummerDay (ID: 632578, preview: 925895)
2025-11-24 10:15:36.267 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-night.json -> map_barda@SummerNight (ID: 632578, preview: 895614)
2025-11-24 10:15:36.270 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_barda@Winter (ID: 942706, preview: 759080)
2025-11-24 10:15:36.270 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group berlin...
2025-11-24 10:15:36.274 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_berlin@SummerDay (ID: 836532, preview: 863668)
2025-11-24 10:15:36.279 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_berlin@Winter (ID: 477064, preview: 189166)
2025-11-24 10:15:36.279 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group bobruisk...
2025-11-24 10:15:36.281 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_bobruisk@SummerDay (ID: 383638, preview: 513062)
2025-11-24 10:15:36.283 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_bobruisk@Winter (ID: 380839, preview: 211243)
2025-11-24 10:15:36.283 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group boombox...
2025-11-24 10:15:36.285 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_boombox@SummerDay (ID: 497965, preview: 945441)
2025-11-24 10:15:36.286 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_boombox@Winter (ID: 537279, preview: 254357)
2025-11-24 10:15:36.287 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group brest...
2025-11-24 10:15:36.289 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_brest@SummerDay (ID: 505696, preview: 891611)
2025-11-24 10:15:36.291 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_brest@Winter (ID: 760851, preview: 822084)
2025-11-24 10:15:36.291 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group bridges...
2025-11-24 10:15:36.293 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_bridges@SummerDay (ID: 535777, preview: 527717)
2025-11-24 10:15:36.295 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_bridges@Winter (ID: 786980, preview: 935293)
2025-11-24 10:15:36.296 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group camp...
2025-11-24 10:15:36.298 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_camp@SummerDay (ID: 273278, preview: 483442)
2025-11-24 10:15:36.300 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_camp@Winter (ID: 64243, preview: 64597)
2025-11-24 10:15:36.300 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group canyon...
2025-11-24 10:15:36.302 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_canyon@SummerDay (ID: 375416, preview: 283991)
2025-11-24 10:15:36.304 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_canyon@Winter (ID: 849494, preview: 448649)
2025-11-24 10:15:36.304 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group chornobyl...
2025-11-24 10:15:36.307 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_chornobyl@SummerDay (ID: 937619, preview: 170913)
2025-11-24 10:15:36.308 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_chornobyl@Winter (ID: 454130, preview: 327695)
2025-11-24 10:15:36.309 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group combe...
2025-11-24 10:15:36.310 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_combe@SummerDay (ID: 379164, preview: 664481)
2025-11-24 10:15:36.312 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_combe@Winter (ID: 910085, preview: 400614)
2025-11-24 10:15:36.312 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group courage...
2025-11-24 10:15:36.313 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_courage@SummerDay (ID: 879594, preview: 997740)
2025-11-24 10:15:36.315 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_courage@Winter (ID: 16176, preview: 349598)
2025-11-24 10:15:36.315 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group cross...
2025-11-24 10:15:36.317 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_cross@SummerDay (ID: 684125, preview: 708934)
2025-11-24 10:15:36.318 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_cross@Winter (ID: 434780, preview: 376683)
2025-11-24 10:15:36.319 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group deathtrack...
2025-11-24 10:15:36.321 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_deathtrack@SummerDay (ID: 68065, preview: 72909)
2025-11-24 10:15:36.323 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_deathtrack@Winter (ID: 999447, preview: 218449)
2025-11-24 10:15:36.323 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group deck9...
2025-11-24 10:15:36.325 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_deck9@SummerDay (ID: 378731, preview: 627697)
2025-11-24 10:15:36.326 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_deck9@Winter (ID: 217312, preview: 914790)
2025-11-24 10:15:36.326 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group desert...
2025-11-24 10:15:36.328 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_desert@SummerDay (ID: 8002, preview: 177037)
2025-11-24 10:15:36.330 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_desert@Winter (ID: 686256, preview: 942099)
2025-11-24 10:15:36.330 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group duality...
2025-11-24 10:15:36.332 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_dualiti@SummerDay (ID: 995829, preview: 503187)
2025-11-24 10:15:36.333 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_dualiti@Winter (ID: 434155, preview: 165105)
2025-11-24 10:15:36.334 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group duel...
2025-11-24 10:15:36.335 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_duel@SummerDay (ID: 911052, preview: 820513)
2025-11-24 10:15:36.335 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_duel@Winter (ID: 626421, preview: 112461)
2025-11-24 10:15:36.336 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group dusseldorf...
2025-11-24 10:15:36.338 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_dusseldorf@SummerDay (ID: 145178, preview: 176082)
2025-11-24 10:15:36.340 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_dusseldorf@Winter (ID: 862349, preview: 7300)
2025-11-24 10:15:36.340 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group edinburgh...
2025-11-24 10:15:36.341 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_edinburgh@SummerDay (ID: 646610, preview: 426643)
2025-11-24 10:15:36.343 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_edinburgh@Winter (ID: 561414, preview: 729995)
2025-11-24 10:15:36.343 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group esplanade...
2025-11-24 10:15:36.345 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_esplanade@SummerDay (ID: 698448, preview: 907392)
2025-11-24 10:15:36.347 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_esplanade@Winter (ID: 436066, preview: 431630)
2025-11-24 10:15:36.347 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group factory...
2025-11-24 10:15:36.349 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_factory@SummerDay (ID: 838099, preview: 270999)
2025-11-24 10:15:36.349 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group farm...
2025-11-24 10:15:36.351 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_farm@SummerDay (ID: 696629, preview: 352418)
2025-11-24 10:15:36.352 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_farm@Winter (ID: 435988, preview: 192763)
2025-11-24 10:15:36.353 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group forest...
2025-11-24 10:15:36.354 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_forest@SummerDay (ID: 707606, preview: 602793)
2025-11-24 10:15:36.355 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_forest@Winter (ID: 19561, preview: 864563)
2025-11-24 10:15:36.355 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group fortknox...
2025-11-24 10:15:36.357 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_fortknox@SummerDay (ID: 457123, preview: 379819)
2025-11-24 10:15:36.359 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_fortknox@Winter (ID: 229266, preview: 964405)
2025-11-24 10:15:36.359 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group future...
2025-11-24 10:15:36.361 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_future@SummerDay (ID: 496663, preview: 550839)
2025-11-24 10:15:36.362 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-night.json -> map_future@SummerNight (ID: 496663, preview: 493342)
2025-11-24 10:15:36.362 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group garder...
2025-11-24 10:15:36.364 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_garder@SummerDay (ID: 569718, preview: 595443)
2025-11-24 10:15:36.365 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_garder@Winter (ID: 26862, preview: 360380)
2025-11-24 10:15:36.365 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group gravity...
2025-11-24 10:15:36.368 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_gravity@SummerDay (ID: 307699, preview: 125877)
2025-11-24 10:15:36.370 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_gravity@Winter (ID: 809736, preview: 8029)
2025-11-24 10:15:36.370 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group gubakha...
2025-11-24 10:15:36.371 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_gubakha@SummerDay (ID: 378152, preview: 590485)
2025-11-24 10:15:36.373 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_gubakha@Winter (ID: 447992, preview: 383480)
2025-11-24 10:15:36.373 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group highland...
2025-11-24 10:15:36.375 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_highland@SummerDay (ID: 352046, preview: 411251)
2025-11-24 10:15:36.376 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_highland@Winter (ID: 484674, preview: 892845)
2025-11-24 10:15:36.376 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group highways...
2025-11-24 10:15:36.378 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_highway@SummerDay (ID: 260840, preview: 984755)
2025-11-24 10:15:36.380 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_highway@Winter (ID: 901274, preview: 875201)
2025-11-24 10:15:36.380 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group hill...
2025-11-24 10:15:36.381 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_hill@SummerDay (ID: 45153, preview: 374401)
2025-11-24 10:15:36.382 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_hill@Winter (ID: 921875, preview: 445319)
2025-11-24 10:15:36.382 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group industrial_zone...
2025-11-24 10:15:36.384 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_industrial_zone@SummerDay (ID: 838424, preview: 926799)
2025-11-24 10:15:36.386 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_industrial_zone@Winter (ID: 664633, preview: 713825)
2025-11-24 10:15:36.386 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group iran...
2025-11-24 10:15:36.392 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_iran@SummerDay (ID: 708256, preview: 273976)
2025-11-24 10:15:36.394 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_iran@Winter (ID: 826788, preview: 329784)
2025-11-24 10:15:36.394 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group island...
2025-11-24 10:15:36.395 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map summer-day.json -> map_island@SummerDay (ID: 117520, preview: 538875)
2025-11-24 10:15:36.396 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry -   > Loaded map winter-day.json -> map_island@Winter (ID: 143116, preview: 93644)
2025-11-24 10:15:36.396 DEBUG [main @coroutine#2] jp.assasans.protanki.server.battles.map.MapRegistry - Loading map group kolhoz...
